Unnamed: 0,url,date,rawContent,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,links,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,card,viewCount,vibe,bookmarkCount,Location
102,https://twitter.com/Lilycitygirl/status/1662342335311609859,2023-05-27 06:17:52+00:00,"Did a bungy jump today. (@ Auckland Bridge Climb &amp; Bungy in Herne Bay, Auckland) https://t.co/C22bxHAvvL","Did a bungy jump today. (@ Auckland Bridge Climb &amp; Bungy in Herne Bay, Auckland) swarmapp.com/c/3U6IaiI1Ick",1662342335311609859,"{'username': 'Lilycitygirl', 'id': 1029964129488883712, 'displayname': '𝔸𝕕𝕧𝕖𝕟𝕥𝕦𝕣𝕖𝕤 𝕠𝕗 𝕒 𝕞𝕠𝕕𝕖𝕣𝕟 𝕘𝕚𝕣𝕝', 'rawDescription': ""I'm a feminist and a blogger who is passionate about fashion, food, drinks, and adventure. Any merchandise I post features my photography and/or digital art."", 'renderedDescription': ""I'm a feminist and a blogger who is passionate about fashion, food, drinks, and adventure. Any merchandise I post features my photography and/or digital art."", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2018, 8, 16, 5, 32, 39, tzinfo=datetime.timezone.utc), 'followersCount': 753, 'friendsCount': 1312, 'statusesCount': 9059, 'favouritesCount': 18031, 'listedCount': 6, 'mediaCount': 860, 'location': 'Auckland, New Zealand', 'protected': None, 'link': {'text': 'linkin.bio/tigerlilyathena', 'url': 'https://linkin.bio/tigerlilyathena', 'tcourl': 'https://t.co/n6C2zVlIZc', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1635853826174644225/N_RIeQpI_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1029964129488883712/1678852920', 'label': None}",1,0,0,0,1662342335311609859,en,,,,"[{'text': 'swarmapp.com/c/3U6IaiI1Ick', 'url': 'https://www.swarmapp.com/c/3U6IaiI1Ick', 'tcourl': 'https://t.co/C22bxHAvvL', 'indices': (85, 108)}]",,,,,,,"{'longitude': 174.74174131, 'latitude': -36.83562115}","{'id': '0022e3c837579650', 'fullName': 'Auckland, New Zealand', 'name': 'Auckland', 'type': 'city', 'country': 'New Zealand', 'countryCode': 'NZ'}",,,,12.0,,0,"-36.80855325, 174.7447511, 5km"
200,https://twitter.com/CottageDeer/status/1490747354839977985,2022-02-07 18:00:40+00:00,"Where ever I lay my head....that's my home. https://t.co/puCipJVjiM
.
.
#adeercottage #nzbnb #summerholiday #kaukapakapa #aucklandaccommodation #nzcottage #boutiquestay #boutiquenz #boutiqueaccommodationnz https://t.co/aZRRnv6Aw0","Where ever I lay my head....that's my home. adeercottage.co.nz
.
.
#adeercottage #nzbnb #summerholiday #kaukapakapa #aucklandaccommodation #nzcottage #boutiquestay #boutiquenz #boutiqueaccommodationnz instagram.com/p/CZr3RIZPfMC/…",1490747354839977985,"{'username': 'CottageDeer', 'id': 1406690142543220738, 'displayname': 'A Deer Cottage', 'rawDescription': 'A Deer Cottage a boutique, quirky, romantic Bed & Breakfast set high in the rolling hills overlooking the Kaipara Harbour, in Kaukapakapa, Auckland, New Zealand', 'renderedDescription': 'A Deer Cottage a boutique, quirky, romantic Bed & Breakfast set high in the rolling hills overlooking the Kaipara Harbour, in Kaukapakapa, Auckland, New Zealand', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 6, 20, 19, 7, 37, tzinfo=datetime.timezone.utc), 'followersCount': 6, 'friendsCount': 65, 'statusesCount': 485, 'favouritesCount': 23, 'listedCount': 0, 'mediaCount': 3, 'location': 'Kaukapakapa, Auckland', 'protected': None, 'link': {'text': 'adeercottage.co.nz', 'url': 'http://www.adeercottage.co.nz', 'tcourl': 'https://t.co/ma6IPHOftz', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1406690410542493697/EuJcbP-B_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,1490747354839977985,en,,,,"[{'text': 'adeercottage.co.nz', 'url': 'http://www.adeercottage.co.nz', 'tcourl': 'https://t.co/puCipJVjiM', 'indices': (44, 67)}, {'text': 'instagram.com/p/CZr3RIZPfMC/…', 'url': 'https://www.instagram.com/p/CZr3RIZPfMC/?utm_medium=twitter', 'tcourl': 'https://t.co/aZRRnv6Aw0', 'indices': (206, 229)}]",,,,,,,"{'longitude': 174.46473, 'latitude': -36.61739}","{'id': '0022e3c837579650', 'fullName': 'Auckland, New Zealand', 'name': 'Auckland', 'type': 'city', 'country': 'New Zealand', 'countryCode': 'NZ'}","['adeercottage', 'nzbnb', 'summerholiday', 'kaukapakapa', 'aucklandaccommodation', 'nzcottage', 'boutiquestay', 'boutiquenz', 'boutiqueaccommodationnz']",,"{'title': 'Home | Boutique Bed & Breakfast | A Deer Cottage | Auckland', 'url': 'http://www.adeercottage.co.nz', 'description': 'A Deer Cottage is Boutique style accommodation set overlooking the spectacular Kaipara Harbour, Kaukapakapa. Only 45 minutes from Auckland, Central Business Distict, New Zealand', 'thumbnailUrl': 'https://pbs.twimg.com/card_img/1661399085952245764/Bm3_yac-?format=jpg&name=orig', 'siteUser': None, 'creatorUser': None}",,,0,"-36.62285959, 174.4961878, 5km"
17,https://twitter.com/motorsportgeek/status/1662027000247205889,2023-05-26 09:24:50+00:00,@iamdaSpaz @nzherald Or on top but with English being bigger if that makes sense. So the word in Te Reo Māori for slow and then in capitals SLOW below it,@iamdaSpaz @nzherald Or on top but with English being bigger if that makes sense. So the word in Te Reo Māori for slow and then in capitals SLOW below it,1662027000247205889,"{'username': 'motorsportgeek', 'id': 816419085844037632, 'displayname': 'Tipper Christopher 🇬🇧🇲🇹', 'rawDescription': 'Motorsports 24/7 Full time Computer Science/Software Development student, gamer, sim racer etc #ActuallyAutistic ASD and Mental health (anxiety depression)', 'renderedDescription': 'Motorsports 24/7 Full time Computer Science/Software Development student, gamer, sim racer etc #ActuallyAutistic ASD and Mental health (anxiety depression)', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2017, 1, 3, 23, 0, 53, tzinfo=datetime.timezone.utc), 'followersCount': 112, 'friendsCount': 2244, 'statusesCount': 5661, 'favouritesCount': 11480, 'listedCount': 4, 'mediaCount': 105, 'location': 'Silverdale, Auckland', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1424618828244262917/7qX_p-ho_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/816419085844037632/1580618070', 'label': None}",1,0,1,0,1661987472480296961,en,,,,,,,,1.6620263199060992e+18,"{'username': 'iamdaSpaz', 'id': 1628517365154713601, 'displayname': 'Spaz', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'iamdaSpaz', 'id': 1628517365154713601, 'displayname': 'Spaz', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'nzherald', 'id': 14765253, 'displayname': 'nzherald', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,22.0,,0,"-36.58481577, 174.6947246, 5km"
446,https://twitter.com/ServiceAfloatNZ/status/1662845221649133568,2023-05-28 15:36:09+00:00,"@OceanWarriorNZ 
https://t.co/s9nkP4nCbs  is live","@OceanWarriorNZ 
oceanwarrior.nz  is live",1662845221649133568,"{'username': 'ServiceAfloatNZ', 'id': 322547545, 'displayname': 'service afloat nz', 'rawDescription': 'New Zealand marine services in New Zealand. Accept Crypto for services.  Dreaming Big bringing like mined exciting and gifted to do the impossible....', 'renderedDescription': 'New Zealand marine services in New Zealand. Accept Crypto for services.  Dreaming Big bringing like mined exciting and gifted to do the impossible....', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 6, 23, 10, 39, 49, tzinfo=datetime.timezone.utc), 'followersCount': 433, 'friendsCount': 1182, 'statusesCount': 720, 'favouritesCount': 266, 'listedCount': 32, 'mediaCount': 134, 'location': 'Auckland ', 'protected': None, 'link': {'text': 'facebook.com/serviceafloatn…', 'url': 'https://www.facebook.com/serviceafloatnz/', 'tcourl': 'https://t.co/e3R5LBocEG', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1481618701950812162/SGWGs2WH_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/322547545/1642080400', 'label': None}",0,0,0,0,1662845221649133568,en,,,,"[{'text': 'oceanwarrior.nz', 'url': 'http://Www.oceanwarrior.nz', 'tcourl': 'https://t.co/s9nkP4nCbs', 'indices': (17, 40)}]",,,,,,"[{'username': 'OceanWarriorNZ', 'id': 1655130541124112386, 'displayname': 'Ocean Warrior NZ', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,"{'title': 'Ocean Warrior NZ - Welcome to Ocean Warrior NZ', 'url': 'http://Www.oceanwarrior.nz', 'description': 'Ocean Warrior NZ - ""Reviving Our Oceans, Renewing Our Future""\xa0', 'thumbnailUrl': 'https://pbs.twimg.com/card_img/1662826083341975553/rwqIgq6x?format=jpg&name=orig', 'siteUser': None, 'creatorUser': None}",,,0,"-36.86417779, 174.7378296, 5km"
315,https://twitter.com/everylotakl/status/1631127235888332800,2023-03-02 03:00:12+00:00,"49 Ohiwa Road, Papakura

Estimated value $1,390,000
Last sold in 2021 for $1,150,000 https://t.co/FCFDo4ERKD","49 Ohiwa Road, Papakura

Estimated value $1,390,000
Last sold in 2021 for $1,150,000 https://t.co/FCFDo4ERKD",1631127235888332800,"{'username': 'everylotakl', 'id': 1217744573490839552, 'displayname': 'every lot auckland', 'rawDescription': 'every property in Auckland, in a random order | maintained by @nzsd & @consindo | bot by @fitnr', 'renderedDescription': 'every property in Auckland, in a random order | maintained by @nzsd & @consindo | bot by @fitnr', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 1, 16, 9, 45, 45, tzinfo=datetime.timezone.utc), 'followersCount': 847, 'friendsCount': 55, 'statusesCount': 40319, 'favouritesCount': 50, 'listedCount': 23, 'mediaCount': 40309, 'location': 'Tāmaki Makaurau, Auckland', 'protected': None, 'link': {'text': 'github.com/consindo/every…', 'url': 'https://github.com/consindo/everylotbot-k8s', 'tcourl': 'https://t.co/9orITdBVM9', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1218300825216307200/uv8rm0Jy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1217744573490839552/1579300440', 'label': None}",0,0,0,0,1631127235888332800,tl,,,,,"[{'previewUrl': 'https://pbs.twimg.com/media/FqLtkxuaAAEbJwo?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FqLtkxuaAAEbJwo?format=jpg&name=orig', 'altText': None}]",,,,,,"{'longitude': 174.98464785, 'latitude': -37.05126898}","{'id': '0022e3c837579650', 'fullName': 'Auckland, New Zealand', 'name': 'Auckland', 'type': 'city', 'country': 'New Zealand', 'countryCode': 'NZ'}",,,,43.0,,0,"-37.06917553, 174.939372, 5km"
17,https://twitter.com/SphereOfNIKI/status/1662812177676517377,2023-05-28 13:24:51+00:00,Apa itu Nceeeeeee,Apa itu Nceeeeeee,1662812177676517377,"{'username': 'SphereOfNIKI', 'id': 1545055265003032576, 'displayname': '\u200fً', 'rawDescription': 'lololo gak bahaya tah', 'renderedDescription': 'lololo gak bahaya tah', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 7, 7, 14, 41, 2, tzinfo=datetime.timezone.utc), 'followersCount': 71, 'friendsCount': 53, 'statusesCount': 1533, 'favouritesCount': 173, 'listedCount': 0, 'mediaCount': 68, 'location': '1531', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1662015937460199426/1Vn1PRy-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1545055265003032576/1680423737', 'label': None}",0,0,0,1,1662812177676517377,in,,,,,,,"{'url': 'https://twitter.com/SphereOfEUNCHAE/status/1662811672250314752', 'date': datetime.datetime(2023, 5, 28, 13, 22, 50, tzinfo=datetime.timezone.utc), 'rawContent': 'KAMU GAK TAU GBT IKI????? 🤨🤨🤨', 'renderedContent': 'KAMU GAK TAU GBT IKI????? 🤨🤨🤨', 'id': 1662811672250314752, 'user': {'username': 'SphereOfEUNCHAE', 'id': 2742197605, 'displayname': 'Xx.', 'rawDescription': 'Here comes red-haired Manchae!', 'renderedDescription': 'Here comes red-haired Manchae!', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2014, 8, 18, 14, 30, 27, tzinfo=datetime.timezone.utc), 'followersCount': 62, 'friendsCount': 52, 'statusesCount': 251, 'favouritesCount': 86, 'listedCount': 0, 'mediaCount': 29, 'location': '@TheOddsphere, 2006.', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1662123706003656704/jaJvh34V_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2742197605/1685094189', 'label': None}, 'replyCount': 0, 'retweetCount': 0, 'likeCount': 0, 'quoteCount': 1, 'conversationId': 1662811672250314752, 'lang': 'in', 'source': None, 'sourceUrl': None, 'sourceLabel': None, 'links': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': {'id': 1662811199401234433}, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': None, 'viewCount': 71, 'vibe': None, 'bookmarkCount': 0}",,,,,,,,,72.0,,0,"-36.91215925, 174.7997527, 5km"
80,https://twitter.com/SphereOfNIKI/status/1662622546687311874,2023-05-28 00:51:19+00:00,@SphereOfLEEHAN Udah liat minimal sehari sekali,@SphereOfLEEHAN Udah liat minimal sehari sekali,1662622546687311874,"{'username': 'SphereOfNIKI', 'id': 1545055265003032576, 'displayname': '\u200fً', 'rawDescription': 'lololo gak bahaya tah', 'renderedDescription': 'lololo gak bahaya tah', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 7, 7, 14, 41, 2, tzinfo=datetime.timezone.utc), 'followersCount': 71, 'friendsCount': 53, 'statusesCount': 1533, 'favouritesCount': 173, 'listedCount': 0, 'mediaCount': 68, 'location': '1531', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1662015937460199426/1Vn1PRy-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1545055265003032576/1680423737', 'label': None}",0,0,0,0,1662622427422265348,in,,,,,,,,1.662622427422265e+18,"{'username': 'SphereOfLEEHAN', 'id': 1661744262764183554, 'displayname': 'EHAN', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'SphereOfLEEHAN', 'id': 1661744262764183554, 'displayname': 'EHAN', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,18.0,,0,"-36.93078587, 174.7279718, 5km"
383,https://twitter.com/everylotakl/status/1559042283835572225,2022-08-15 05:00:20+00:00,"5 Aries Place, Shelly Park

Estimated value $1,130,000 https://t.co/hQWEfSVZZk","5 Aries Place, Shelly Park

Estimated value $1,130,000 https://t.co/hQWEfSVZZk",1559042283835572225,"{'username': 'everylotakl', 'id': 1217744573490839552, 'displayname': 'every lot auckland', 'rawDescription': 'every property in Auckland, in a random order | maintained by @nzsd & @consindo | bot by @fitnr', 'renderedDescription': 'every property in Auckland, in a random order | maintained by @nzsd & @consindo | bot by @fitnr', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 1, 16, 9, 45, 45, tzinfo=datetime.timezone.utc), 'followersCount': 847, 'friendsCount': 55, 'statusesCount': 40319, 'favouritesCount': 50, 'listedCount': 23, 'mediaCount': 40309, 'location': 'Tāmaki Makaurau, Auckland', 'protected': None, 'link': {'text': 'github.com/consindo/every…', 'url': 'https://github.com/consindo/everylotbot-k8s', 'tcourl': 'https://t.co/9orITdBVM9', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1218300825216307200/uv8rm0Jy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1217744573490839552/1579300440', 'label': None}",0,0,0,0,1559042283835572225,en,,,,,"[{'previewUrl': 'https://pbs.twimg.com/media/FaLUscLUIAEriQH?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FaLUscLUIAEriQH?format=jpg&name=orig', 'altText': None}]",,,,,,"{'longitude': 174.94557577, 'latitude': -36.90586863}","{'id': '0022e3c837579650', 'fullName': 'Auckland, New Zealand', 'name': 'Auckland', 'type': 'city', 'country': 'New Zealand', 'countryCode': 'NZ'}",,,,,,0,"-36.94225458, 174.9716359, 5km"
122,https://twitter.com/tingtin38755580/status/1661874702992969728,2023-05-25 23:19:39+00:00,@DrNyamuk 大约2003年前后发行的唱片的,@DrNyamuk 大约2003年前后发行的唱片的,1661874702992969728,"{'username': 'tingtin38755580', 'id': 1254737213465571328, 'displayname': 'tingting', 'rawDescription': 'Intuitively self-indulgent \n恣意 无为🐞\n\nYouTube: TT寻音', 'renderedDescription': 'Intuitively self-indulgent \n恣意 无为🐞\n\nYouTube: TT寻音', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 4, 27, 11, 40, 54, tzinfo=datetime.timezone.utc), 'followersCount': 1872, 'friendsCount': 732, 'statusesCount': 13950, 'favouritesCount': 67045, 'listedCount': 5, 'mediaCount': 693, 'location': 'where rainbows end ', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1615106393903857664/ULFrYb1__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1254737213465571328/1673901245', 'label': None}",1,0,2,0,1661857603205632001,zh,,,,,,,,1.661873598267814e+18,"{'username': 'DrNyamuk', 'id': 1444955423920984067, 'displayname': 'Mr Nyamuk 独孤求败', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'DrNyamuk', 'id': 1444955423920984067, 'displayname': 'Mr Nyamuk 独孤求败', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,52.0,,0,"-37.03866629, 174.878828, 5km"
228,https://twitter.com/everylotakl/status/1659318007179661312,2023-05-18 22:00:16+00:00,"26 Mercer Street, Drury https://t.co/8XFJAhAxCI","26 Mercer Street, Drury https://t.co/8XFJAhAxCI",1659318007179661312,"{'username': 'everylotakl', 'id': 1217744573490839552, 'displayname': 'every lot auckland', 'rawDescription': 'every property in Auckland, in a random order | maintained by @nzsd & @consindo | bot by @fitnr', 'renderedDescription': 'every property in Auckland, in a random order | maintained by @nzsd & @consindo | bot by @fitnr', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 1, 16, 9, 45, 45, tzinfo=datetime.timezone.utc), 'followersCount': 847, 'friendsCount': 55, 'statusesCount': 40319, 'favouritesCount': 50, 'listedCount': 23, 'mediaCount': 40309, 'location': 'Tāmaki Makaurau, Auckland', 'protected': None, 'link': {'text': 'github.com/consindo/every…', 'url': 'https://github.com/consindo/everylotbot-k8s', 'tcourl': 'https://t.co/9orITdBVM9', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1218300825216307200/uv8rm0Jy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1217744573490839552/1579300440', 'label': None}",0,0,0,0,1659318007179661312,en,,,,,"[{'previewUrl': 'https://pbs.twimg.com/media/FwcU7xAagAAZWQB?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FwcU7xAagAAZWQB?format=jpg&name=orig', 'altText': None}]",,,,,,"{'longitude': 174.94523573, 'latitude': -37.10880257}","{'id': '0022e3c837579650', 'fullName': 'Auckland, New Zealand', 'name': 'Auckland', 'type': 'city', 'country': 'New Zealand', 'countryCode': 'NZ'}",,,,67.0,,0,"-37.08501259, 174.9151206, 5km"
63,https://twitter.com/mocarollcake/status/1662478108895887360,2023-05-27 15:17:23+00:00,@taka_441 カバーは何度か聴いたことあったけどご本家のライブは初めてだったよ〜良かった🫶,@taka_441 カバーは何度か聴いたことあったけどご本家のライブは初めてだったよ〜良かった🫶,1662478108895887360,"{'username': 'mocarollcake', 'id': 108190698, 'displayname': 'pandy', 'rawDescription': 'Traveling', 'renderedDescription': 'Traveling', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 1, 25, 4, 14, 12, tzinfo=datetime.timezone.utc), 'followersCount': 142, 'friendsCount': 362, 'statusesCount': 93887, 'favouritesCount': 76191, 'listedCount': 10, 'mediaCount': 6120, 'location': ""rainbow's end"", 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1603435504347000833/eR9x8ZmB_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/108190698/1674019661', 'label': None}",0,0,0,0,1662475281033220096,ja,,,,,,,,1.6624771046830367e+18,"{'username': 'taka_441', 'id': 114476796, 'displayname': 'たかたに よしこ', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'taka_441', 'id': 114476796, 'displayname': 'たかたに よしこ', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,11.0,,0,"-37.00817765, 174.882576, 5km"
406,https://twitter.com/everylotakl/status/1637272731858403328,2023-03-19 02:00:12+00:00,"1 Denarius Lane, Glendene

Estimated value $780,000
Last sold in 2006 for $250,000 https://t.co/2ZRh66zYHk","1 Denarius Lane, Glendene

Estimated value $780,000
Last sold in 2006 for $250,000 https://t.co/2ZRh66zYHk",1637272731858403328,"{'username': 'everylotakl', 'id': 1217744573490839552, 'displayname': 'every lot auckland', 'rawDescription': 'every property in Auckland, in a random order | maintained by @nzsd & @consindo | bot by @fitnr', 'renderedDescription': 'every property in Auckland, in a random order | maintained by @nzsd & @consindo | bot by @fitnr', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 1, 16, 9, 45, 45, tzinfo=datetime.timezone.utc), 'followersCount': 847, 'friendsCount': 55, 'statusesCount': 40319, 'favouritesCount': 50, 'listedCount': 23, 'mediaCount': 40309, 'location': 'Tāmaki Makaurau, Auckland', 'protected': None, 'link': {'text': 'github.com/consindo/every…', 'url': 'https://github.com/consindo/everylotbot-k8s', 'tcourl': 'https://t.co/9orITdBVM9', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1218300825216307200/uv8rm0Jy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1217744573490839552/1579300440', 'label': None}",0,0,0,0,1637272731858403328,en,,,,,"[{'previewUrl': 'https://pbs.twimg.com/media/FrjC3y9acB8uDzd?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FrjC3y9acB8uDzd?format=jpg&name=orig', 'altText': None}]",,,,,,"{'longitude': 174.6570656, 'latitude': -36.88921488}","{'id': '0022e3c837579650', 'fullName': 'Auckland, New Zealand', 'name': 'Auckland', 'type': 'city', 'country': 'New Zealand', 'countryCode': 'NZ'}",,,,79.0,,0,"-36.86785386, 174.6460554, 5km"
474,https://twitter.com/ERBAmato/status/1662843104766971905,2023-05-28 15:27:44+00:00,@TheDollprint I don’t know what this is but I’m into it,@TheDollprint I don’t know what this is but I’m into it,1662843104766971905,"{'username': 'ERBAmato', 'id': 1224251429361045507, 'displayname': 'elise', 'rawDescription': 'ameri-kiwi, expert on guitar hero', 'renderedDescription': 'ameri-kiwi, expert on guitar hero', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 2, 3, 8, 41, 8, tzinfo=datetime.timezone.utc), 'followersCount': 73, 'friendsCount': 1162, 'statusesCount': 1197, 'favouritesCount': 4957, 'listedCount': 1, 'mediaCount': 129, 'location': 'Auckland, New Zealand', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1369024118817886208/wxadQglL_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1224251429361045507/1615239805', 'label': None}",0,0,0,0,1662638930569707521,en,,,,,,,,1.6626389305697075e+18,"{'username': 'TheDollprint', 'id': 22571889, 'displayname': 'the original pussy kitten', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'TheDollprint', 'id': 22571889, 'displayname': 'the original pussy kitten', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,451.0,,0,"-36.89138311, 174.7726955, 5km"
